Table1,Table2,Table3,Table4
MSpaapapp,164,234.684,NaN
MSpaapapp,165,236.115,NaN
MSpaapapp,166,237.546,NaN
MSpaapapp,167,238.977,NaN
MSpaapapp,168,240.408,NaN
MSpaapapp,169,241.839,NaN
MSpaapapp,170,243.27,NaN
MSpaapapp,171,244.701,NaN
MSpaapapp,172,246.132,NaN
MSpaapapp,173,247.563,NaN
MSpaapapp,174,248.994,NaN
MSpaapapp,175,250.425,NaN
MSpaapapp,176,251.856,NaN
MSpaapapp,177,253.287,NaN
MSpaapapp,178,254.718,NaN
MSpaapapp,179,256.149,NaN
MSpaapapp,180,257.58,NaN
MSpaapapp,181,259.011,NaN
MSpaapapp,182,260.442,NaN
MSpaapapp,183,261.873,NaN
MSpaapapp,184,263.304,NaN
MSpaapapp,185,264.735,NaN
MSpaapapp,186,266.166,NaN
MSpaapapp,187,267.597,NaN
MSpaapapp,188,269.028,NaN
MSpaapapp,189,270.459,NaN
MSpaapapp,190,271.89,NaN
MSpaapapp,191,273.321,NaN
MSpaapapp,192,274.752,NaN
MSpaapapp,193,276.183,NaN
MSpaapapp,194,277.614,NaN
MSpaapapp,195,279.045,NaN
MSpaapapp,196,280.476,NaN
MSpaapapp,197,281.907,NaN
MSpaapapp,198,283.338,NaN
MSpaapapp,199,284.769,NaN
MSpaapapp,200,286.2,NaN
MSpaapapp,201,287.631,NaN
MSpaapapp,202,289.062,NaN
MSpaapapp,203,290.493,NaN
MSpaapapp,204,291.924,NaN
MSpaapapp,205,293.355,NaN
MSpapaaaa,160,228.96,NaN
MSpapaaaa,161,230.391,NaN
MSpapaaaa,162,231.822,NaN
MSpapaaaa,163,233.253,NaN
MSpapaaaa,164,234.684,NaN
MSpapaaaa,165,236.115,NaN
MSpapaaaa,166,237.546,NaN
MSpapaaaa,167,238.977,NaN
MSpapaaaa,168,240.408,NaN
MSpapaaaa,169,241.839,NaN
MSpapaaaa,170,243.27,NaN
MSpapaaaa,171,244.701,NaN
MSpapaaaa,172,246.132,NaN
MSpapaaaa,173,247.563,NaN
MSpapaaaa,174,248.994,NaN
MSpapaaaa,175,250.425,NaN
MSpapaaaa,176,251.856,NaN
MSpapaaaa,177,253.287,NaN
MSpapaaaa,178,254.718,NaN
MSpapaaaa,179,256.149,NaN
MSpapaaaa,180,257.58,NaN
MSpapaaaa,181,259.011,NaN
MSpapaaaa,182,260.442,NaN
MSpapaaaa,183,261.873,NaN
MSpapaaaa,184,263.304,NaN
MSpapaaaa,185,264.735,NaN
MSpapaaaa,186,266.166,NaN
MSpapaaaa,187,267.597,NaN
MSpapaaaa,188,269.028,NaN
MSpapaaaa,189,270.459,NaN
MSpapaaaa,190,271.89,NaN
MSpapaaaa,191,273.321,NaN
MSpapaaaa,192,274.752,NaN
MSpapaaaa,193,276.183,NaN
MSpapaaaa,194,277.614,NaN
MSpapaaaa,195,279.045,NaN
MSpapaaaa,196,280.476,NaN
MSpapaaaa,197,281.907,NaN
MSpapaaaa,198,283.338,NaN
MSpapaaaa,199,284.769,NaN
MSpapaaaa,200,286.2,NaN
MSpapaaaa,201,287.631,NaN
MSpapaaaa,202,289.062,NaN
MSpapaaaa,203,290.493,NaN
MSpapaaaa,204,291.924,NaN
MSpapaaaa,205,293.355,NaN
MSpapaaap,160,228.96,NaN
MSpapaaap,161,230.391,NaN
MSpapaaap,162,231.822,NaN
MSpapaaap,163,233.253,NaN
MSpapaaap,164,234.684,NaN
MSpapaaap,165,236.115,NaN
MSpapaaap,166,237.546,NaN
MSpapaaap,167,238.977,NaN
MSpapaaap,168,240.408,NaN
MSpapaaap,169,241.839,NaN
MSpapaaap,170,243.27,NaN
MSpapaaap,171,244.701,NaN
MSpapaaap,172,246.132,NaN
MSpapaaap,173,247.563,NaN
MSpapaaap,174,248.994,NaN
MSpapaaap,175,250.425,NaN
MSpapaaap,176,251.856,NaN
MSpapaaap,177,253.287,NaN
MSpapaaap,178,254.718,NaN
MSpapaaap,179,256.149,NaN
MSpapaaap,180,257.58,NaN
MSpapaaap,181,259.011,NaN
MSpapaaap,182,260.442,NaN
MSpapaaap,183,261.873,NaN
MSpapaaap,184,263.304,NaN
MSpapaaap,185,264.735,NaN
MSpapaaap,186,266.166,NaN
MSpapaaap,187,267.597,NaN
MSpapaaap,188,269.028,NaN
MSpapaaap,189,270.459,NaN
MSpapaaap,190,271.89,NaN
MSpapaaap,191,273.321,NaN
MSpapaaap,192,274.752,NaN
MSpapaaap,193,276.183,NaN
MSpapaaap,194,277.614,NaN
MSpapaaap,195,279.045,NaN
MSpapaaap,196,280.476,NaN
MSpapaaap,197,281.907,NaN
MSpapaaap,198,283.338,NaN
MSpapaaap,199,284.769,NaN
MSpapaaap,200,286.2,NaN
MSpapaaap,201,287.631,NaN
MSpapaaap,202,289.062,NaN
MSpapaaap,203,290.493,NaN
MSpapaaap,204,291.924,NaN
MSpapaaap,205,293.355,NaN
MSpapaapa,156,223.236,0.00200314780369152
MSpapaapa,157,224.667,0.00944341107454572
MSpapaapa,158,226.098,0.012448132780083
MSpapaapa,159,227.529,0.012448132780083
MSpapaapa,160,228.96,NaN
MSpapaapa,161,230.391,NaN
MSpapaapa,162,231.822,NaN
MSpapaapa,163,233.253,NaN
MSpapaapa,164,234.684,NaN
MSpapaapa,165,236.115,NaN
MSpapaapa,166,237.546,NaN
MSpapaapa,167,238.977,NaN
MSpapaapa,168,240.408,NaN
MSpapaapa,169,241.839,NaN
MSpapaapa,170,243.27,NaN
MSpapaapa,171,244.701,NaN
MSpapaapa,172,246.132,NaN
MSpapaapa,173,247.563,NaN
MSpapaapa,174,248.994,NaN
MSpapaapa,175,250.425,NaN
MSpapaapa,176,251.856,NaN
MSpapaapa,177,253.287,NaN
MSpapaapa,178,254.718,NaN
MSpapaapa,179,256.149,NaN
MSpapaapa,180,257.58,NaN
MSpapaapa,181,259.011,NaN
MSpapaapa,182,260.442,NaN
MSpapaapa,183,261.873,NaN
MSpapaapa,184,263.304,NaN
MSpapaapa,185,264.735,NaN
MSpapaapa,186,266.166,NaN
MSpapaapa,187,267.597,NaN
MSpapaapa,188,269.028,NaN
MSpapaapa,189,270.459,NaN
MSpapaapa,190,271.89,NaN
MSpapaapa,191,273.321,NaN
MSpapaapa,192,274.752,NaN
MSpapaapa,193,276.183,NaN
MSpapaapa,194,277.614,NaN
MSpapaapa,195,279.045,NaN
MSpapaapa,196,280.476,NaN
MSpapaapa,197,281.907,NaN
MSpapaapa,198,283.338,NaN
MSpapaapa,199,284.769,NaN
MSpapaapa,200,286.2,NaN
MSpapaapa,201,287.631,NaN
MSpapaapa,202,289.062,NaN
MSpapaapa,203,290.493,NaN
MSpapaapa,204,291.924,NaN
MSpapaapa,205,293.355,NaN
MSpapaapp,156,223.236,0
MSpapaapp,157,224.667,0.00457862355129489
MSpapaapp,158,226.098,0
MSpapaapp,159,227.529,0
MSpapaapp,160,228.96,NaN
MSpapaapp,161,230.391,NaN
MSpapaapp,162,231.822,NaN
MSpapaapp,163,233.253,NaN
MSpapaapp,164,234.684,NaN
MSpapaapp,165,236.115,NaN
MSpapaapp,166,237.546,NaN
MSpapaapp,167,238.977,NaN
MSpapaapp,168,240.408,NaN
MSpapaapp,169,241.839,NaN
MSpapaapp,170,243.27,NaN
MSpapaapp,171,244.701,NaN
MSpapaapp,172,246.132,NaN
MSpapaapp,173,247.563,NaN
MSpapaapp,174,248.994,NaN
MSpapaapp,175,250.425,NaN
MSpapaapp,176,251.856,NaN
MSpapaapp,177,253.287,NaN
MSpapaapp,178,254.718,NaN
MSpapaapp,179,256.149,NaN
MSpapaapp,180,257.58,NaN
MSpapaapp,181,259.011,NaN
MSpapaapp,182,260.442,NaN
MSpapaapp,183,261.873,NaN
MSpapaapp,184,263.304,NaN
MSpapaapp,185,264.735,NaN
MSpapaapp,186,266.166,NaN
MSpapaapp,187,267.597,NaN
MSpapaapp,188,269.028,NaN
MSpapaapp,189,270.459,NaN
MSpapaapp,190,271.89,NaN
MSpapaapp,191,273.321,NaN
MSpapaapp,192,274.752,NaN
MSpapaapp,193,276.183,NaN
MSpapaapp,194,277.614,NaN
MSpapaapp,195,279.045,NaN
MSpapaapp,196,280.476,NaN
MSpapaapp,197,281.907,NaN
MSpapaapp,198,283.338,NaN
MSpapaapp,199,284.769,NaN
MSpapaapp,200,286.2,NaN
MSpapaapp,201,287.631,NaN
MSpapaapp,202,289.062,NaN
MSpapaapp,203,290.493,NaN
MSpapaapp,204,291.924,NaN
MSpapaapp,205,293.355,NaN
MSpapapaa,196,280.476,NaN
MSpapapaa,197,281.907,NaN
MSpapapaa,198,283.338,NaN
MSpapapaa,199,284.769,NaN
MSpapapaa,200,286.2,NaN
MSpapapaa,201,287.631,NaN
MSpapapaa,202,289.062,NaN
MSpapapaa,203,290.493,NaN
MSpapapaa,204,291.924,NaN
MSpapapaa,205,293.355,NaN
MSpapapap,196,280.476,NaN
MSpapapap,197,281.907,NaN
MSpapapap,198,283.338,NaN
MSpapapap,199,284.769,NaN
MSpapapap,200,286.2,NaN
MSpapapap,201,287.631,NaN
MSpapapap,202,289.062,NaN
MSpapapap,203,290.493,NaN
MSpapapap,204,291.924,NaN
MSpapapap,205,293.355,NaN
MSpapappa,166,237.546,NaN
MSpapappa,167,238.977,NaN
MSpapappa,168,240.408,NaN
MSpapappa,169,241.839,NaN
MSpapappa,170,243.27,NaN
MSpapappa,171,244.701,NaN
MSpapappa,172,246.132,NaN
MSpapappa,173,247.563,NaN
MSpapappa,174,248.994,NaN
MSpapappa,175,250.425,NaN
MSpapappa,176,251.856,NaN
MSpapappa,177,253.287,NaN
MSpapappa,178,254.718,NaN
MSpapappa,179,256.149,NaN
MSpapappa,180,257.58,NaN
MSpapappa,181,259.011,NaN
MSpapappa,182,260.442,NaN
MSpapappa,183,261.873,NaN
MSpapappa,184,263.304,NaN
MSpapappa,185,264.735,NaN
MSpapappa,186,266.166,NaN
MSpapappa,187,267.597,NaN
MSpapappa,188,269.028,NaN
MSpapappa,189,270.459,NaN
MSpapappa,190,271.89,NaN
MSpapappa,191,273.321,NaN
MSpapappa,192,274.752,NaN
MSpapappa,193,276.183,NaN
MSpapappa,194,277.614,NaN
MSpapappa,195,279.045,NaN
MSpapappa,196,280.476,NaN
MSpapappa,197,281.907,NaN
MSpapappa,198,283.338,NaN
MSpapappa,199,284.769,NaN
MSpapappa,200,286.2,NaN
MSpapappa,201,287.631,NaN
MSpapappa,202,289.062,NaN
MSpapappa,203,290.493,NaN
MSpapappa,204,291.924,NaN
MSpapappa,205,293.355,NaN
MSpapappp,166,237.546,NaN
MSpapappp,167,238.977,NaN
MSpapappp,168,240.408,NaN
MSpapappp,169,241.839,NaN
MSpapappp,170,243.27,NaN
MSpapappp,171,244.701,NaN
MSpapappp,172,246.132,NaN
MSpapappp,173,247.563,NaN
MSpapappp,174,248.994,NaN
MSpapappp,175,250.425,NaN
MSpapappp,176,251.856,NaN
MSpapappp,177,253.287,NaN
MSpapappp,178,254.718,NaN
MSpapappp,179,256.149,NaN
MSpapappp,180,257.58,NaN
MSpapappp,181,259.011,NaN
MSpapappp,182,260.442,NaN
MSpapappp,183,261.873,NaN
MSpapappp,184,263.304,NaN
MSpapappp,185,264.735,NaN
MSpapappp,186,266.166,NaN
MSpapappp,187,267.597,NaN
MSpapappp,188,269.028,NaN
MSpapappp,189,270.459,NaN
MSpapappp,190,271.89,NaN
MSpapappp,191,273.321,NaN
MSpapappp,192,274.752,NaN
MSpapappp,193,276.183,NaN
MSpapappp,194,277.614,NaN
MSpapappp,195,279.045,NaN
MSpapappp,196,280.476,NaN
MSpapappp,197,281.907,NaN
MSpapappp,198,283.338,NaN
MSpapappp,199,284.769,NaN
MSpapappp,200,286.2,NaN
MSpapappp,201,287.631,NaN
MSpapappp,202,289.062,NaN
MSpapappp,203,290.493,NaN
MSpapappp,204,291.924,NaN
MSpapappp,205,293.355,NaN
E,7,10.017,0
E,8,11.448,0
E,9,12.879,0
E,10,14.31,0
E,11,15.741,0
E,12,17.172,0
E,13,18.603,0
E,14,20.034,0
E,15,21.465,0
E,16,22.896,0
E,17,24.327,0
E,18,25.758,0
E,19,27.189,0
Ea,20,28.62,0
Ea,21,30.051,0
Ea,22,31.482,0.00357704964944913
Ea,23,32.913,0
Ea,24,34.344,0
Ea,25,35.775,0
Ea,26,37.206,0
Ea,27,38.637,0
Ea,28,40.068,0
Ea,29,41.499,0
Ea,30,42.93,0
Ea,31,44.361,0
Ea,32,45.792,0
Ea,33,47.223,0
Ea,34,48.654,0
Ea,35,50.085,0
Ea,36,51.516,0
Ea,37,52.947,0
Ea,38,54.378,0
Ea,39,55.809,0
Ea,40,57.24,0
Ea,41,58.671,0
Ea,42,60.102,0
Ea,43,61.533,0
Ea,44,62.964,0
Ea,45,64.395,0
Ea,46,65.826,0.0108742309343254
Ea,47,67.257,0
Eal,48,68.688,0
Eal,49,70.119,0
Eal,50,71.55,0
Eal,51,72.981,0
Eal,52,74.412,0
Eal,53,75.843,0
Eal,54,77.274,0
Eal,55,78.705,0.00128773787380169
Eal,56,80.136,0
Eal,57,81.567,0
Eal,58,82.998,0
Eal,59,84.429,0
Eal,60,85.86,0
Eal,61,87.291,0
Eal,62,88.722,0
Eal,63,90.153,0
Eal,64,91.584,0
Eal,65,93.015,0
Eal,66,94.446,0
Eal,67,95.877,0
Eal,68,97.308,0
Eal,69,98.739,0
Eal,70,100.17,0
Eal,71,101.601,0
Eal,72,103.032,0
Eal,73,104.463,0
Eal,74,105.894,0
Eal,75,107.325,0
Eal,76,108.756,0
Eal,77,110.187,0
Eal,78,111.618,0
Eala,79,113.049,0
Eala,80,114.48,0
Eala,81,115.911,0
Eala,82,117.342,0
Eala,83,118.773,0
Eala,84,120.204,0
Eala,85,121.635,0
Eala,86,123.066,0
Eala,87,124.497,0
Eala,88,125.928,0
Eala,89,127.359,0
Eala,90,128.79,0
Eala,91,130.221,0
Eala,92,131.652,0
Eala,93,133.083,0
Eala,94,134.514,0
Eala,95,135.945,0
Eala,96,137.376,0
Eala,97,138.807,0
Eala,98,140.238,0
Eala,99,141.669,0
Eala,100,143.1,0
Eala,101,144.531,0
Eala,102,145.962,0
Eala,103,147.393,0
Eala,104,148.824,0
Eala,105,150.255,0
Eala,106,151.686,0
Eala,107,153.117,0
Eala,108,154.548,0
Eala,109,155.979,0
Eala,110,157.41,0
Eala,111,158.841,0
Eala,112,160.272,0
Eala,113,161.703,0
Eala,114,163.134,0.0104449849763915
Eala,115,164.565,0
Eala,116,165.996,0
Eala,117,167.427,0
Eala,118,168.858,0
Eala,119,170.289,0
Eala,120,171.72,0
Eala,121,173.151,0
Ealaa,122,174.582,0.0299041350693948
Ealaa,123,176.013,0
Ealaa,124,177.444,0
Ealaa,125,178.875,0
Ealaa,126,180.306,0.000286163971955931
Ealaa,127,181.737,0
Ealaa,128,183.168,0
Ealaa,129,184.599,0
Ealaa,130,186.03,0
Ealaa,131,187.461,0.0203176420088711
Ealaa,132,188.892,0
Ealaa,133,190.323,0
Ealaa,134,191.754,0
Ealaa,135,193.185,0
Ealaa,136,194.616,0
Ealaa,137,196.047,0
Ealaa,138,197.478,0
Ealaa,139,198.909,0
Ealaa,140,200.34,0
Ealaa,141,201.771,0.00500786950922879
Ealaa,142,203.202,0
Ealaa,143,204.633,0
Ealaa,144,206.064,0.00114465588782372
Ealaa,145,207.495,0
Ealaa,146,208.926,0
Ealaa,147,210.357,0
Ealaa,148,211.788,0
Ealaa,149,213.219,0.00815567320074403
Ealaa,150,214.65,0
Ealaa,151,216.081,0
Ealaa,152,217.512,0
Ealaa,153,218.943,0
Ealaa,154,220.374,0
Ealaa,155,221.805,0
Ealaa,156,223.236,0
Ealaa,157,224.667,0
Ealaa,158,226.098,0
Ealaa,159,227.529,0
Ealaa,160,228.96,0
Ealaa,161,230.391,NaN
Ealaa,162,231.822,NaN
Ealaa,163,233.253,NaN
Ealaa,164,234.684,NaN
Ealaa,165,236.115,NaN
Ealaa,166,237.546,NaN
Ealaa,167,238.977,NaN
Ealaa,168,240.408,NaN
Ealaa,169,241.839,NaN
Ealaa,170,243.27,NaN
Ealaa,171,244.701,NaN
Ealaa,172,246.132,NaN
Ealaa,173,247.563,NaN
Ealaa,174,248.994,NaN
Ealaa,175,250.425,NaN
Ealaa,176,251.856,NaN
Ealaa,177,253.287,NaN
Ealaa,178,254.718,NaN
Ealaa,179,256.149,NaN
Ealaa,180,257.58,NaN
Ealaa,181,259.011,NaN
Ealaa,182,260.442,NaN
Ealaa,183,261.873,NaN
Ealaa,184,263.304,NaN
Ealaa,185,264.735,NaN
Ealaa,186,266.166,NaN
Ealaa,187,267.597,NaN
Ealaa,188,269.028,NaN
Ealaa,189,270.459,NaN
Ealaa,190,271.89,NaN
Ealaa,191,273.321,NaN
Ealaa,192,274.752,NaN
Ealaa,193,276.183,NaN
Ealaa,194,277.614,NaN
Ealaa,195,279.045,NaN
Ealaa,196,280.476,NaN
Ealaa,197,281.907,NaN
Ealaa,198,283.338,NaN
Ealaa,199,284.769,NaN
Ealaa,200,286.2,NaN
Ealaa,201,287.631,NaN
Ealaa,202,289.062,NaN
Ealaa,203,290.493,NaN
Ealaa,204,291.924,NaN
Ealaa,205,293.355,NaN
Ep,20,28.62,0
Ep,21,30.051,0
Ep,22,31.482,0
Ep,23,32.913,0
Ep,24,34.344,0
Ep,25,35.775,0
Ep,26,37.206,0
Ep,27,38.637,0
Ep,28,40.068,0
Ep,29,41.499,0
Ep,30,42.93,0
Ep,31,44.361,0
Ep,32,45.792,0
Ep,33,47.223,0
Ep,34,48.654,0
Ep,35,50.085,0
Ep,36,51.516,0
Ep,37,52.947,0
Ep,38,54.378,0
Ep,39,55.809,0
Ep,40,57.24,0
Ep,41,58.671,0
Ep,42,60.102,0
Ep,43,61.533,0
Ep,44,62.964,0
Ep,45,64.395,0
Ep,46,65.826,0
Ep,47,67.257,0
Ep,48,68.688,0
Ep,49,70.119,0
Ear,48,68.688,0
Ear,49,70.119,0
Ear,50,71.55,0
Ear,51,72.981,0
Ear,52,74.412,0
Ear,53,75.843,0
Ear,54,77.274,0
Ear,55,78.705,0
Ear,56,80.136,0
Ear,57,81.567,0
Ear,58,82.998,0
Ear,59,84.429,0
Ear,60,85.86,0
Ear,61,87.291,0
Ear,62,88.722,0
Ear,63,90.153,0
Ear,64,91.584,0
Ear,65,93.015,0
Ear,66,94.446,0
Ear,67,95.877,0
Ear,68,97.308,0
Ear,69,98.739,0
Ear,70,100.17,0
Ear,71,101.601,0
Ear,72,103.032,0
Ear,73,104.463,0
Ear,74,105.894,0
Ear,75,107.325,0
Ear,76,108.756,0
Ear,77,110.187,0
Ear,78,111.618,0.00872800114465589
Ealp,79,113.049,0.0133066246959508
Ealp,80,114.48,0
Ealp,81,115.911,0
Ealp,82,117.342,0
Ealp,83,118.773,0
Ealp,84,120.204,0
Ealp,85,121.635,0
Ealp,86,123.066,0
Ealp,87,124.497,0
Ealp,88,125.928,0
Ealp,89,127.359,0
Ealp,90,128.79,0
Ealp,91,130.221,0
Ealp,92,131.652,0
Ealp,93,133.083,0
Ealp,94,134.514,0
Ealp,95,135.945,0
Ealp,96,137.376,0
Ealp,97,138.807,0
Ealp,98,140.238,0.00243239376162541
Ealp,99,141.669,0
Ealp,100,143.1,0
Ealp,101,144.531,0
Ealp,102,145.962,0
Ealp,103,147.393,0
Ealp,104,148.824,0
Ealp,105,150.255,0
Ealp,106,151.686,0
Ealp,107,153.117,0
Ealp,108,154.548,0
Ealp,109,155.979,0
Ealp,110,157.41,0
Ealp,111,158.841,0
Ealp,112,160.272,0
Ealp,113,161.703,0
Ealp,114,163.134,0
Ealp,115,164.565,0
Ealp,116,165.996,0
Ealp,117,167.427,0
Ealp,118,168.858,0
Ealp,119,170.289,0
Ealp,120,171.72,0
Ealp,121,173.151,0
Ealp,122,174.582,0
Ealp,123,176.013,0
Ealap,122,174.582,0
Ealap,123,176.013,0
Ealap,124,177.444,0
Ealap,125,178.875,0
Ealap,126,180.306,0
Ealap,127,181.737,0.00429245957933896
Ealap,128,183.168,0.0141651166118186
Ealap,129,184.599,0
Ealap,130,186.03,0.0143081985977965
Ealap,131,187.461,0.00758334525683217
Ealap,132,188.892,0
Ealap,133,190.323,0
Ealap,134,191.754,0.00987265703247961
Ealap,135,193.185,0
Ealap,136,194.616,0
Ealap,137,196.047,0.0477893833166404
Ealap,138,197.478,0.0135927886679067
Ealap,139,198.909,0
Ealap,140,200.34,0.00357704964944913
Ealap,141,201.771,0
Ealap,142,203.202,0
Ealap,143,204.633,0
Ealap,144,206.064,0
Ealap,145,207.495,0.00558019745314065
Ealap,146,208.926,0
Ealap,147,210.357,0
Ealap,148,211.788,0
Ealap,149,213.219,0
Ealap,150,214.65,0
Ealap,151,216.081,0
Ealap,152,217.512,0.00972957504650165
Ealap,153,218.943,0
Ealap,154,220.374,0
Ealap,155,221.805,0
Ealap,156,223.236,0
Ealap,157,224.667,0
Ealap,158,226.098,0.00343396766347117
Ealap,159,227.529,0
Ealap,160,228.96,0
Ealap,161,230.391,NaN
Ealap,162,231.822,NaN
Ealap,163,233.253,NaN
Ealap,164,234.684,NaN
Ealap,165,236.115,NaN
Ealap,166,237.546,NaN
Ealap,167,238.977,NaN
Ealap,168,240.408,NaN
Ealap,169,241.839,NaN
Ealap,170,243.27,NaN
Ealap,171,244.701,NaN
Ealap,172,246.132,NaN
Ealap,173,247.563,NaN
Ealap,174,248.994,NaN
Ealap,175,250.425,NaN
Ealap,176,251.856,NaN
Ealap,177,253.287,NaN
Ealap,178,254.718,NaN
Ealap,179,256.149,NaN
Ealap,180,257.58,NaN
Ealap,181,259.011,NaN
Ealap,182,260.442,NaN
Ealap,183,261.873,NaN
Ealap,184,263.304,NaN
Ealap,185,264.735,NaN
Ealap,186,266.166,NaN
Ealap,187,267.597,NaN
Ealap,188,269.028,NaN
Ealap,189,270.459,NaN
Ealap,190,271.89,NaN
Ealap,191,273.321,NaN
Ealap,192,274.752,NaN
Ealap,193,276.183,NaN
Ealap,194,277.614,NaN
Ealap,195,279.045,NaN
Ealap,196,280.476,NaN
Ealap,197,281.907,NaN
Ealap,198,283.338,NaN
Ealap,199,284.769,NaN
Ealap,200,286.2,NaN
Ealap,201,287.631,NaN
Ealap,202,289.062,NaN
Ealap,203,290.493,NaN
Ealap,204,291.924,NaN
Ealap,205,293.355,NaN
Epl,50,71.55,0.00772642724281013
Epl,51,72.981,0
Epl,52,74.412,0.00658177135498641
Epl,53,75.843,0.00314780369151524
Epl,54,77.274,0
Epl,55,78.705,0
Epl,56,80.136,0
Epl,57,81.567,0
Epl,58,82.998,0
Epl,59,84.429,0
Epl,60,85.86,0
Epl,61,87.291,0
Epl,62,88.722,0
Epl,63,90.153,0
Epl,64,91.584,0
Epl,65,93.015,0
Epl,66,94.446,0
Epl,67,95.877,0
Epl,68,97.308,0
Epl,69,98.739,0
Epl,70,100.17,0
Epl,71,101.601,0
Epl,72,103.032,0
Epl,73,104.463,0
Epl,74,105.894,0
Epl,75,107.325,0
Epl,76,108.756,0
Epl,77,110.187,0
Epl,78,111.618,0
Epl,79,113.049,0
Eara,79,113.049,0.0070110173129203
Eara,80,114.48,0
Eara,81,115.911,0
Eara,82,117.342,0
Eara,83,118.773,0
Eara,84,120.204,0
Eara,85,121.635,0
Eara,86,123.066,0
Eara,87,124.497,0
Eara,88,125.928,0
Eara,89,127.359,0
Eara,90,128.79,0
Eara,91,130.221,0
Eara,92,131.652,0
Eara,93,133.083,0
Eara,94,134.514,0
Eara,95,135.945,0
Eara,96,137.376,0
Eara,97,138.807,0
Eara,98,140.238,0
Eara,99,141.669,0
Eara,100,143.1,0
Eara,101,144.531,0
Eara,102,145.962,0
Eara,103,147.393,0
Eara,104,148.824,0
Eara,105,150.255,0
Eara,106,151.686,0
Eara,107,153.117,0
Eara,108,154.548,0
Eara,109,155.979,0
Eara,110,157.41,0
Eara,111,158.841,0
Eara,112,160.272,0
Eara,113,161.703,0
Eara,114,163.134,0
Eara,115,164.565,0
Eara,116,165.996,0
Eara,117,167.427,0
Eara,118,168.858,0
Eara,119,170.289,0
Eara,120,171.72,0
Eara,121,173.151,0
Eara,122,174.582,0.0197453140649592
Eara,123,176.013,0.000286163971955931
Ealpa,124,177.444,0
Ealpa,125,178.875,0
Ealpa,126,180.306,0
Ealpa,127,181.737,0
Ealpa,128,183.168,0.0121619688081271
Ealpa,129,184.599,0
Ealpa,130,186.03,0
Ealpa,131,187.461,0
Ealpa,132,188.892,0
Ealpa,133,190.323,0
Ealpa,134,191.754,0
Ealpa,135,193.185,0
Ealpa,136,194.616,0
Ealpa,137,196.047,0
Ealpa,138,197.478,0
Ealpa,139,198.909,0
Ealpa,140,200.34,0
Ealpa,141,201.771,0
Ealpa,142,203.202,0
Ealpa,143,204.633,0
Ealpa,144,206.064,0
Ealpa,145,207.495,0
Ealpa,146,208.926,0
Ealpa,147,210.357,0.0037201316354271
Ealpa,148,211.788,0.0145943625697525
Ealpa,149,213.219,0
Ealpa,150,214.65,0
Ealpa,151,216.081,0
Ealpa,152,217.512,0
Ealpa,153,218.943,0
Ealpa,154,220.374,0
Ealpa,155,221.805,0
Ealpa,156,223.236,0
Ealpa,157,224.667,0
Ealpa,158,226.098,0
Ealpa,159,227.529,0
Ealpa,160,228.96,0
Ealpa,161,230.391,0
Ealpa,162,231.822,NaN
Ealpa,163,233.253,NaN
Ealpa,164,234.684,NaN
Ealpa,165,236.115,NaN
Ealpa,166,237.546,NaN
Ealpa,167,238.977,NaN
Ealpa,168,240.408,NaN
Ealpa,169,241.839,NaN
Ealpa,170,243.27,NaN
Ealpa,171,244.701,NaN
Ealpa,172,246.132,NaN
Ealpa,173,247.563,NaN
Ealpa,174,248.994,NaN
Ealpa,175,250.425,NaN
Ealpa,176,251.856,NaN
Ealpa,177,253.287,NaN
Ealpa,178,254.718,NaN
Ealpa,179,256.149,NaN
Ealpa,180,257.58,NaN
Ealpa,181,259.011,NaN
Ealpa,182,260.442,NaN
Ealpa,183,261.873,NaN
Ealpa,184,263.304,NaN
Ealpa,185,264.735,NaN
Ealpa,186,266.166,NaN
Ealpa,187,267.597,NaN
Ealpa,188,269.028,NaN
Ealpa,189,270.459,NaN
Ealpa,190,271.89,NaN
Ealpa,191,273.321,NaN
Ealpa,192,274.752,NaN
Ealpa,193,276.183,NaN
Ealpa,194,277.614,NaN
Ealpa,195,279.045,NaN
Ealpa,196,280.476,NaN
Ealpa,197,281.907,NaN
Ealpa,198,283.338,NaN
Ealpa,199,284.769,NaN
Ealpa,200,286.2,NaN
Ealpa,201,287.631,NaN
Ealpa,202,289.062,NaN
Ealpa,203,290.493,NaN
Ealpa,204,291.924,NaN
Ealpa,205,293.355,NaN
Epr,50,71.55,0
Epr,51,72.981,0
Epr,52,74.412,0
Epr,53,75.843,0
Epr,54,77.274,0
Epr,55,78.705,0
Epr,56,80.136,0
Epr,57,81.567,0
Epr,58,82.998,0
Epr,59,84.429,0
Epr,60,85.86,0
Epr,61,87.291,0
Epr,62,88.722,0
Epr,63,90.153,0
Epr,64,91.584,0
Epr,65,93.015,0
Epr,66,94.446,0
Epr,67,95.877,0
Epr,68,97.308,0
Epr,69,98.739,0
Epr,70,100.17,0
Epr,71,101.601,0
Epr,72,103.032,0
Epr,73,104.463,0
Epr,74,105.894,0
Epr,75,107.325,0
Epr,76,108.756,0
Epr,77,110.187,0
Epr,78,111.618,0.00400629560738303
Epr,79,113.049,0
Earp,79,113.049,0
Earp,80,114.48,0
Earp,81,115.911,0
Earp,82,117.342,0
Earp,83,118.773,0
Earp,84,120.204,0
Earp,85,121.635,0
Earp,86,123.066,0
Earp,87,124.497,0
Earp,88,125.928,0
Earp,89,127.359,0
Earp,90,128.79,0
